RECID,SESSION_ID,PNAME_VAL,BNAME,USDComm,ImpliedCommUSD,ConDate,Security,Units,T,Price,NET,BCODE,Q,ResearchComm,ExecComm,Exchange,USDOtherExp,CCL_CAT,COUNTRY,ALGO_FLAG
34337,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JP MORGAN SECURITIES,98.565816,0.0,2020-07-07,384 HK,42000.0,P,25.982819,141059.517035,CHASEM,2020-Q3,0.0,98.565816,HKS,151.74353713847,ORD,CHINA,NON-ALGO
34338,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JP MORGAN SECURITIES,171.929462,0.0,2020-07-10,KMB.IN,10501.0,S,1364.299,190638.870058,CHASEM,2020-Q3,0.0,171.929462,MUM,221.9866657777185,ORD,INDIA,NON-ALGO
34339,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JP MORGAN SECURITIES,229.388808,0.0,2020-08-13,2318.HK,30500.0,S,83.28125,327116.723109,CHASEM,2020-Q3,0.0,229.388808,HKS,353.0501532010965,ORD,CHINA,NON-ALGO
34340,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JP MORGAN SECURITIES,41.07,0.0,2020-08-17,YANDEX2,2244.0,S,61.01,136862.34,CHASEM,2020-Q3,0.0,41.07,NAS,3.03,ORD,RUSSIA,NON-ALGO
34341,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,75.697365,0.0,2020-07-02,2313 HK,8900.0,S,94.172955,107946.360281,CREDAP,2020-Q3,0.0,75.697365,HKS,116.5767811524269,ORD,CHINA,NON-ALGO
34342,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,137.25979,0.0,2020-07-07,000858C2,6200.0,S,194.2641,171247.239989,CREDAP,2020-Q3,0.0,137.25979,HCC,190.2263565008048,ORD,CHINA,NON-ALGO
34343,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,162.930708,0.0,2020-07-09,600406C1,64900.0,P,21.9808,203849.013127,CREDAP,2020-Q3,0.0,162.930708,HCC,22.1373555382649,ORD,CHINA,NON-ALGO
34344,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,254.04969,0.0,2020-07-14,000858C2,10100.0,S,220.0127,316956.446991,CREDAP,2020-Q3,0.0,254.04969,HCC,352.0825443554437,ORD,CHINA,NON-ALGO
34345,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,758.552044,0.0,2020-07-14,300012.C,283000.0,P,23.4449,949050.847094,CREDAP,2020-Q3,0.0,758.552044,HCC,103.0689751266532,ORD,CHINA,NON-ALGO
34346,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,149.145104,0.0,2020-07-27,000858C2,6400.0,S,204.4462,186076.34646,CREDAP,2020-Q3,0.0,149.145104,HCC,206.6981078308446,ORD,CHINA,NON-ALGO
34347,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,167.474987,0.0,2020-07-27,5871 TT,50000.0,S,123.455271,208557.149397,CREDAP,2020-Q3,0.0,167.474987,TWE,628.0481600813973,ORD,TAIWAN,NON-ALGO
34348,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,175.980462,0.0,2020-07-30,000858C2,7200.0,S,213.9209,219556.492616,CREDAP,2020-Q3,0.0,175.980462,HCC,243.8872861264246,ORD,CHINA,NON-ALGO
34349,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,1008.405554,0.0,2020-08-03,002271C2,156800.0,P,56.0729,1261653.184519,CREDAP,2020-Q3,0.0,1008.405554,HCC,137.0164082492849,ORD,CHINA,NON-ALGO
34350,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,75.144673,0.0,2020-08-18,1789.HK,96000.0,P,20.2218,250826.31657,CREDAP,2020-Q3,0.0,75.144673,HKS,269.858391664785,ORD,CHINA,NON-ALGO
34351,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,36.883971,0.0,2020-08-18,2313 HK,8500.0,S,112.1,122775.106609,CREDAP,2020-Q3,0.0,36.883971,HKS,132.430566755911,ORD,CHINA,NON-ALGO
34352,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,139.786042,0.0,2020-08-18,5871 TT,100000.0,S,137.2011,464419.527933,CREDAP,2020-Q3,0.0,139.786042,TWE,1397.8943793513329,ORD,TAIWAN,NON-ALGO
34353,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,124.740272,0.0,2020-08-20,002271C2,19300.0,P,55.9126,156067.126157,CREDAP,2020-Q3,0.0,124.740272,HCC,16.9477076018321,ORD,CHINA,NON-ALGO
34354,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,124.045651,0.0,2020-08-20,1789.HK,70000.0,P,19.619584,177522.982432,CREDAP,2020-Q3,0.0,124.045651,HKS,190.9342520370836,ORD,CHINA,NON-ALGO
34355,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,112.187663,0.0,2020-08-20,2020.HK,15000.0,S,82.805556,159982.869787,CREDAP,2020-Q3,0.0,112.187663,HKS,172.7266275701447,ORD,CHINA,NON-ALGO
34356,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,325.388226,0.0,2020-08-26,000858C2,11900.0,S,236.277,405958.412232,CREDAP,2020-Q3,0.0,325.388226,HCC,450.9471491497718,ORD,CHINA,NON-ALGO
34357,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,488.581806,0.0,2020-08-26,2020.HK,65081.0,S,83.120158,696733.667511,CREDAP,2020-Q3,0.0,488.581806,HKS,751.7776616539898,ORD,CHINA,NON-ALGO
34358,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CLSA LIMITED,206.558413,0.0,2020-08-27,2020.HK,27919.0,S,81.915549,294558.982497,CREDAP,2020-Q3,0.0,206.558413,HKS,317.9340287857967,ORD,CHINA,NON-ALGO
34359,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,GOLDMAN SACHS & CO,48.34,0.0,2020-07-24,EDU.N,2417.0,P,136.470554,329897.67,GOLDMA,2020-Q3,0.0,48.34,NYX,0.0,ORD,CHINA,NON-ALGO
34360,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,GOLDMAN SACHS & CO,9.21008,0.0,2020-08-24,KAZ.LN,6269.0,S,5.611423,46011.113662,GOLDMA,2020-Q3,0.0,9.21008,LSS,1.3082500116532,ORD,KAZAKHSTAN,ALGO
34361,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,105.488176,0.0,2020-07-02,IRBR3.BZ,187400.0,S,10.032651,351411.486922,HSBCLN,2020-Q3,0.0,105.488176,BOV,107.5585146672402,ORD,BRAZIL,NON-ALGO
34362,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,94.694199,0.0,2020-07-14,1093.HK,66000.0,S,15.886792,135036.938697,HSBCLN,2020-Q3,0.0,94.694199,HKS,145.7550364793992,ORD,CHINA,NON-ALGO
34363,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,184.760578,0.0,2020-07-14,6098.HK,49000.0,S,41.751389,263475.117243,HSBCLN,2020-Q3,0.0,184.760578,HKS,284.2916029647978,ORD,CHINA,NON-ALGO
34364,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,128.080527,0.0,2020-08-05,TFG SJ,61010.0,S,72.370551,256028.621819,HSBCLN,2020-Q3,0.0,128.080527,JSE,4.7759115829779,ORD,SOUTH AFRICA,ALGO
34365,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,170.023517,0.0,2020-08-06,TFG SJ,82309.0,S,72.114074,339871.967047,HSBCLN,2020-Q3,0.0,170.023517,JSE,4.8901912594133,ORD,SOUTH AFRICA,ALGO
34366,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,673.181745,0.0,2020-08-13,1789.HK,370000.0,P,20.146719,963397.259796,HSBCLN,2020-Q3,0.0,673.181745,HKS,1035.8303499435574,ORD,CHINA,NON-ALGO
34367,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,148.772636,0.0,2020-08-27,1789.HK,86000.0,P,19.153504,212910.282761,HSBCLN,2020-Q3,0.0,148.772636,HKS,228.9999806460353,ORD,CHINA,NON-ALGO
34368,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,HSBC SECURITIES LONDON,5.03,0.0,2020-08-27,BABA US,1006.0,S,286.121899,287827.24,HSBCLN,2020-Q3,0.0,5.03,NYX,6.36,ORD,CHINA,ALGO
34369,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,ITAU SECURITIES,566.739732,0.0,2020-08-25,BAN.MM,198200.0,S,78.352213,707857.748146,ITAU,2020-Q3,0.0,566.739732,MXP,0.0,ORD,MEXICO,NON-ALGO
34370,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,ITG TRITON,31.036513,0.0,2020-08-12,TFG SJ,14561.0,S,74.2134,62042.065386,ITG,2020-Q3,0.0,31.036513,JSE,0.0,ORD,SOUTH AFRICA,ALGO
34371,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,ITG TRITON,90.163252,0.0,2020-08-13,TFG SJ,42767.0,S,73.390713,180236.375544,ITG,2020-Q3,0.0,90.163252,JSE,0.0,ORD,SOUTH AFRICA,ALGO
34372,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,ITG TRITON,12.014987,0.0,2020-08-25,KAZ.LN,16287.0,S,5.609,120075.782756,ITG,2020-Q3,0.0,12.014987,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
34373,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,ITG TRITON,26.974566,0.0,2020-08-25,KAZ.LN,36564.0,S,5.612,269713.652491,ITG,2020-Q3,0.0,26.974566,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
34374,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,203.417006,0.0,2020-07-16,839 HK,173000.0,P,13.022033,291111.804086,JEFFRI,2020-Q3,0.0,203.417006,HKS,312.9959754398637,ORD,CHINA,NON-ALGO
34375,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,149.442921,0.0,2020-08-03,1093.HK,102000.0,S,16.221532,213109.982258,JEFFRI,2020-Q3,0.0,149.442921,HKS,229.9796780749008,ORD,CHINA,NON-ALGO
34376,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,277.098158,0.0,2020-08-03,2318.HK,37500.0,S,81.812363,395150.064836,JEFFRI,2020-Q3,0.0,277.098158,HKS,426.339795490468,ORD,CHINA,NON-ALGO
34377,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,135.382625,0.0,2020-08-03,5871 TT,41000.0,S,121.241071,168572.777437,JEFFRI,2020-Q3,0.0,135.382625,TWE,507.6593137254901,ORD,TAIWAN,NON-ALGO
34378,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,303.302546,0.0,2020-08-03,PWGR.IN,143294.0,S,175.952,336307.917262,JEFFRI,2020-Q3,0.0,303.302546,MUM,391.5990108935373,ORD,INDIA,NON-ALGO
34379,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,114.045353,0.0,2020-08-31,6098.HK,23000.0,P,54.899254,163211.11448,JEFFRI,2020-Q3,0.0,114.045353,HKS,175.5065965614012,ORD,CHINA,NON-ALGO
34380,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,JEFFERIES NEW YORK,186.977278,0.0,2020-09-04,1789.HK,104000.0,P,19.905594,267584.649626,JEFFRI,2020-Q3,0.0,186.977278,HKS,287.7824084228997,ORD,CHINA,NON-ALGO
34381,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,MORGAN STANLEY & CO INTL LTD.,92.16953,0.0,2020-07-01,LREN3.SA,14700.0,S,41.673022,115085.381931,MORSTA,2020-Q3,0.0,92.16953,BOV,35.4745582606896,ORD,BRAZIL,NON-ALGO
34382,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,MORGAN STANLEY & CO INTL LTD.,57.87,0.0,2020-07-14,WB US,3158.0,P,36.649797,115797.93,MORSTA,2020-Q3,0.0,57.87,NYX,0.0,ORD,CHINA,NON-ALGO
34383,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,RENAISSANCE CAPITAL GROUP LTD,144.280124,0.0,2020-08-17,EQBNK,103300.0,P,30.2653,29104.181826,RENAIS,2020-Q3,0.0,144.280124,NAR,103.8816742812312,ORD,KENYA,NON-ALGO
34384,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,RENAISSANCE CAPITAL GROUP LTD,540.838426,0.0,2020-08-24,EQBNK,348200.0,P,33.55,109097.927222,RENAIS,2020-Q3,0.0,540.838426,NAR,389.4036111111111,ORD,KENYA,NON-ALGO
34385,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,CITIGROUP GLOBAL MARKETS LTD,35.16,0.0,2020-07-29,EDU.N,1758.0,P,135.9519,239038.6,SALOML,2020-Q3,0.0,35.16,NYX,0.0,ORD,CHINA,NON-ALGO
34386,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,UBS SECURITIES LTD,261.146688,0.0,2020-07-01,HAPV3 BZ,27500.0,P,63.115287,326796.5037,UKS,2020-Q3,0.0,261.146688,BOV,100.5125022333812,ORD,BRAZIL,NON-ALGO
34387,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,UBS SECURITIES LTD,98.432079,0.0,2020-07-01,OMAB MM,26300.0,S,106.401686,122941.748191,UKS,2020-Q3,0.0,98.432079,MXP,0.0,ORD,MEXICO,NON-ALGO
34388,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,UBS SECURITIES LTD,12.56,0.0,2020-07-07,EDU.N,628.0,P,139.976003,87917.49,UKS,2020-Q3,0.0,12.56,NYX,0.0,ORD,CHINA,NON-ALGO
34389,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT AIF,UBS SECURITIES LTD,1380.702184,0.0,2020-08-11,839 HK,138072.0,P,15.5,277818.656533,UKS,2020-Q3,0.0,1380.702184,HKS,297.517451387724,ORD,CHINA,NON-ALGO
34390,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,BRADESCO,7.826843,0.0,2020-07-28,BIMBOA.M,5158.0,P,41.656501,9791.459638,BRADES,2020-Q3,0.0,7.826843,MXP,0.0,ORD,MEXICO,NON-ALGO
34391,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,JP MORGAN SECURITIES,65.790543,0.0,2020-07-07,2318.HK,8000.0,S,91.05,93819.398584,CHASEM,2020-Q3,0.0,65.790543,HKS,101.3012819272133,ORD,CHINA,NON-ALGO
34392,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,JP MORGAN SECURITIES,82.608499,0.0,2020-07-07,384 HK,35200.0,P,25.982819,118221.285023,CHASEM,2020-Q3,0.0,82.608499,HKS,127.1501474184037,ORD,CHINA,NON-ALGO
34393,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,JP MORGAN SECURITIES,81.028335,0.0,2020-07-10,KMB.IN,4949.0,S,1364.299,89845.899326,CHASEM,2020-Q3,0.0,81.028335,MUM,104.6177745183012,ORD,INDIA,NON-ALGO
34394,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,JP MORGAN SECURITIES,31.27,0.0,2020-07-31,MAIL LI,2356.0,S,26.547517,62514.68,CHASEM,2020-Q3,0.0,31.27,LSE,0.0,ORD,RUSSIA,NON-ALGO
34395,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,JP MORGAN SECURITIES,142.898242,0.0,2020-08-13,2318.HK,19000.0,S,83.28125,203777.619093,CHASEM,2020-Q3,0.0,142.898242,HKS,219.9438800193517,ORD,CHINA,NON-ALGO
34396,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,84.126555,0.0,2020-07-07,000858C2,3800.0,S,194.2641,104957.988005,CREDAP,2020-Q3,0.0,84.126555,HCC,116.5885553925269,ORD,CHINA,NON-ALGO
34397,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,108.955021,0.0,2020-07-09,600406C1,43400.0,P,21.9808,136318.139182,CREDAP,2020-Q3,0.0,108.955021,HCC,14.8048740443575,ORD,CHINA,NON-ALGO
34398,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,153.435895,0.0,2020-07-14,000858C2,6100.0,S,220.0127,191429.142044,CREDAP,2020-Q3,0.0,153.435895,HCC,212.643177157393,ORD,CHINA,NON-ALGO
34399,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,462.635674,0.0,2020-07-14,300012.C,172600.0,P,23.4449,578820.408863,CREDAP,2020-Q3,0.0,462.635674,HCC,62.8600418723963,ORD,CHINA,NON-ALGO
34400,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,93.216403,0.0,2020-07-27,000858C2,4000.0,S,204.4462,116297.716003,CREDAP,2020-Q3,0.0,93.216403,HCC,129.1861392910064,ORD,CHINA,NON-ALGO
34401,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,68.44158,0.0,2020-07-27,2330.TW,6000.0,P,420.5,85637.374936,CREDAP,2020-Q3,0.0,68.44158,TWE,0.0,ORD,TAIWAN,NON-ALGO
34402,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,100.491775,0.0,2020-07-27,5871 TT,30000.0,S,123.455271,125134.276072,CREDAP,2020-Q3,0.0,100.491775,TWE,376.8356791588943,ORD,TAIWAN,NON-ALGO
34403,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,107.543774,0.0,2020-07-30,000858C2,4400.0,S,213.9209,134173.411122,CREDAP,2020-Q3,0.0,107.543774,HCC,149.0431032020337,ORD,CHINA,NON-ALGO
34404,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,614.819753,0.0,2020-08-03,002271C2,95600.0,P,56.0729,769222.223177,CREDAP,2020-Q3,0.0,614.819753,HCC,83.5379884303563,ORD,CHINA,NON-ALGO
34405,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,46.964937,0.0,2020-08-18,1789.HK,60000.0,P,20.2218,156766.481081,CREDAP,2020-Q3,0.0,46.964937,HKS,168.6952033805361,ORD,CHINA,NON-ALGO
34406,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,86.670063,0.0,2020-08-18,5871 TT,62000.0,S,137.2011,287940.098488,CREDAP,2020-Q3,0.0,86.670063,TWE,866.7006282900322,ORD,TAIWAN,NON-ALGO
34407,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,74.97363,0.0,2020-08-20,002271C2,11600.0,P,55.9126,93802.004132,CREDAP,2020-Q3,0.0,74.97363,HCC,10.186830811912,ORD,CHINA,NON-ALGO
34408,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,16.911584,0.0,2020-08-20,002415,3800.0,S,38.5016,21100.007224,CREDAP,2020-Q3,0.0,16.911584,HCC,23.4398254511826,ORD,CHINA,NON-ALGO
34409,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,74.427907,0.0,2020-08-20,1789.HK,42000.0,P,19.619584,106513.867652,CREDAP,2020-Q3,0.0,74.427907,HKS,114.6379700776124,ORD,CHINA,NON-ALGO
34410,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,67.313114,0.0,2020-08-20,2020.HK,9000.0,S,82.805556,95989.69555,CREDAP,2020-Q3,0.0,67.313114,HKS,103.6612667015051,ORD,CHINA,NON-ALGO
34411,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,199.607976,0.0,2020-08-26,000858C2,7300.0,S,236.277,249033.311875,CREDAP,2020-Q3,0.0,199.607976,HCC,276.6312013134958,ORD,CHINA,NON-ALGO
34412,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,299.503893,0.0,2020-08-26,2020.HK,39895.0,S,83.120158,427101.370905,CREDAP,2020-Q3,0.0,299.503893,HKS,460.9249904843007,ORD,CHINA,NON-ALGO
34413,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,CLSA LIMITED,126.551704,0.0,2020-08-27,2020.HK,17105.0,S,81.915549,180466.012502,CREDAP,2020-Q3,0.0,126.551704,HKS,194.8157179998322,ORD,CHINA,NON-ALGO
34414,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,GOLDMAN SACHS & CO,27.22,0.0,2020-07-24,EDU.N,1361.0,P,136.470551,185763.64,GOLDMA,2020-Q3,0.0,27.22,NYX,0.0,ORD,CHINA,NON-ALGO
34415,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,GOLDMAN SACHS & CO,35.16,0.0,2020-07-31,YANDEX2,1758.0,S,56.979903,100133.29,GOLDMA,2020-Q3,0.0,35.16,NAS,2.22,ORD,RUSSIA,NON-ALGO
34416,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,GOLDMAN SACHS & CO,6.528168,0.0,2020-08-24,KAZ.LN,4446.0,S,5.611424,32630.89509,GOLDMA,2020-Q3,0.0,6.528168,LSS,1.3082500116532,ORD,KAZAKHSTAN,ALGO
34417,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,44.047541,0.0,2020-07-02,IRBR3.BZ,78250.0,S,10.032651,146733.984795,HSBCLN,2020-Q3,0.0,44.047541,BOV,44.9115851092679,ORD,BRAZIL,NON-ALGO
34418,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,111.911443,0.0,2020-07-14,1093.HK,78000.0,S,15.886792,159589.074887,HSBCLN,2020-Q3,0.0,111.911443,HKS,172.2911385056025,ORD,CHINA,NON-ALGO
34419,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,56.559519,0.0,2020-07-14,6098.HK,15000.0,S,41.751389,80655.562221,HSBCLN,2020-Q3,0.0,56.559519,HKS,87.1144827408253,ORD,CHINA,NON-ALGO
34420,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,81.311751,0.0,2020-08-05,TFG SJ,38732.0,S,72.370551,162537.379978,HSBCLN,2020-Q3,0.0,81.311751,JSE,4.5890987149363,ORD,SOUTH AFRICA,ALGO
34421,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,107.9394,0.0,2020-08-06,TFG SJ,52254.0,S,72.114074,215766.723096,HSBCLN,2020-Q3,0.0,107.9394,JSE,4.6421297768305,ORD,SOUTH AFRICA,ALGO
34422,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,407.54846,0.0,2020-08-13,1789.HK,224000.0,P,20.146719,583245.871311,HSBCLN,2020-Q3,0.0,407.54846,HKS,627.0588614739557,ORD,CHINA,NON-ALGO
34423,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,7.86,0.0,2020-08-17,MAIL LI,2751.0,S,28.566648,78578.99,HSBCLN,2020-Q3,0.0,7.86,LSE,0.0,ORD,RUSSIA,ALGO
34424,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,89.955937,0.0,2020-08-27,1789.HK,52000.0,P,19.153504,128736.391259,HSBCLN,2020-Q3,0.0,89.955937,HKS,138.405362338475,ORD,CHINA,NON-ALGO
34425,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,HSBC SECURITIES LONDON,3.03,0.0,2020-08-27,BABA US,605.0,S,286.121901,173096.9,HSBCLN,2020-Q3,0.0,3.03,NYX,3.82,ORD,CHINA,ALGO
34426,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,ITAU SECURITIES,354.855721,0.0,2020-08-25,BAN.MM,124100.0,S,78.352213,443214.664443,ITAU,2020-Q3,0.0,354.855721,MXP,0.0,ORD,MEXICO,NON-ALGO
34427,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,ITG TRITON,19.701474,0.0,2020-08-12,TFG SJ,9243.0,S,74.2134,39382.927648,ITG,2020-Q3,0.0,19.701474,JSE,0.0,ORD,SOUTH AFRICA,ALGO
34428,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,ITG TRITON,57.241183,0.0,2020-08-13,TFG SJ,27151.0,S,73.390713,114424.622464,ITG,2020-Q3,0.0,57.241183,JSE,0.0,ORD,SOUTH AFRICA,ALGO
34429,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,ITG TRITON,8.768049,0.0,2020-08-25,KAZ.LN,11883.0,S,5.609,87606.975943,ITG,2020-Q3,0.0,8.768049,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
34430,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,NYKREDIT UCITS,ITG TRITON,16.431875,0.0,2020-08-25,KAZ.LN,22267.0,S,5.612,164251.577581,ITG,2020-Q3,0.0,16.431875,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
